gene_name,TCGA-UCEC(Black Or African American)(106)
GPBAR1,0.009433962
NR1I3,0.009433962
RP11-331H2.4,0.009433962
CD79A,0.009433962
DES,0.009433962
C2orf72,0.009433962
RABAC1,0.009433962
ITLN1,0.009433962
ITM2C,0.009433962
DAW1,0.009433962
GEMIN7,0.009433962
TMCO1,0.009433962
CCL20,0.009433962
MIRLET7B,0.009433962
C2orf83,0.009433962
DNAJB7,0.009433962
TSTD1,0.009433962
AC079610.1,0.009433962
APOC2,0.009433962
MRPL44,0.009433962
CXCL17,0.009433962
APOE,0.009433962
CEACAM8,0.009433962
KIAA1644,0.009433962
FCER1G,0.009433962
APOA2,0.009433962
BLZF1,0.009433962
LGALS14,0.009433962
EID2,0.009433962
TDRD10,0.009433962
TST,0.009433962
ARL8B,0.009433962
BHLHE40-AS1,0.009433962
PMVK,0.009433962
S100G,0.009433962
C1QTNF6,0.009433962
RP11-568K15.1,0.009433962
EFNA4,0.009433962
MRPS14,0.009433962
TMEM27,0.009433962
SLC50A1,0.009433962
GPR52,0.009433962
PIR,0.009433962
DTYMK,0.009433962
PRDX6,0.009433962
PIGA,0.009433962
SULT2A1,0.009433962
DPM3,0.009433962
SEPW1,0.009433962
AC104809.3,0.009433962
LGALS2,0.009433962
CAV3,0.009433962
PVALB,0.009433962
GEMIN8,0.009433962
C2orf66,0.009433962
S100A4,0.009433962
ASNSD1,0.009433962
SMPX,0.009433962
CAMK1,0.009433962
SDHAF1,0.009433962
ALKBH6,0.009433962
S100A14,0.009433962
ORMDL1,0.009433962
SNAPIN,0.009433962
TBCB,0.009433962
RP11-540K16.1,0.009433962
NABP1,0.009433962
COX7A1,0.009433962
MTMR14,0.009433962
TXN2,0.009433962
CTD-3162L10.1,0.009433962
NPR1,0.009433962
SYNGR4,0.009433962
RAB13,0.009433962
RPS27,0.009433962
EIF3D,0.009433962
AGXT,0.009433962
PDXP,0.009433962
TOMM22,0.009433962
RP11-126O22.1,0.009433962
VHLL,0.009433962
SOX10,0.009433962
APOA1BP,0.009433962
FAM132B,0.009433962
GPATCH4,0.009433962
SLC16A8,0.009433962
HDHD1,0.009433962
VCX3A,0.009433962
CRABP2,0.009433962
AP2S1,0.009433962
IFNL3,0.009433962
RP11-706O15.3,0.009433962
RP11-706O15.1,0.009433962
LRFN1,0.009433962
GMFG,0.009433962
PTGIR,0.009433962
RP11-451O13.1,0.009433962
KDELR3,0.009433962
ASMT,0.009433962
RAB17,0.009433962
PPP5D1,0.009433962
POLR2F,0.009433962
TMEM79,0.009433962
LGALS1,0.009433962
NFKBIB,0.009433962
NOL12,0.009433962
TRAPPC2,0.009433962
RAB9A,0.009433962
HCN3,0.009433962
OTOS,0.009433962
PPP1R14A,0.009433962
PSMD8,0.009433962
OR6B3,0.009433962
FAM98C,0.009433962
RXFP4,0.009433962
VAMP4,0.009433962
RP11-336K24.12,0.009433962
LAMTOR2,0.009433962
C5AR2,0.009433962
AMELX,0.009433962
C22orf23,0.009433962
C5AR1,0.009433962
HCCS,0.009433962
PMF1,0.009433962
BGLAP,0.009433962
PAQR6,0.009433962
FAM72A,0.009433962
UCN2,0.009433962
FBXO40,0.009433962
2-Mar,0.009433962
LINC00205,0.009433962
ZNF787,0.009433962
NDUFA7,0.009433962
DNALI1,0.009433962
EDAR,0.009433962
SOWAHC,0.009433962
AC013271.3,0.009433962
C1orf109,0.009433962
ZNF784,0.009433962
RAB11B,0.009433962
C1orf35,0.009433962
PEX26,0.009433962
MANEAL,0.009433962
PLAC1,0.009433962
FIZ1,0.009433962
MIR363,0.009433962
FHL3,0.009433962
DHFRL1,0.009433962
NAT14,0.009433962
MYCBP,0.009433962
CTD-2090I13.1,0.009433962
ZNF558,0.009433962
RP11-85L21.4,0.009433962
AC006116.24,0.009433962
RP13-210D15.4,0.009433962
MIR4255,0.009433962
SPANXB1,0.009433962
PEX11G,0.009433962
C19orf45,0.009433962
LINC00632,0.009433962
IL1RL1,0.009433962
TRIM62,0.009433962
SUMO3,0.009433962
CMSS1,0.009433962
ST3GAL6,0.009433962
GJB3,0.009433962
OR5K2,0.009433962
RP11-244H3.1,0.009433962
GPR45,0.009433962
AGO3,0.009433962
COL8A2,0.009433962
OR5K4,0.009433962
TRAPPC3,0.009433962
ZNF667-AS1,0.009433962
SNAPC2,0.009433962
OR5H2,0.009433962
C2orf40,0.009433962
NDUFS5,0.009433962
MIR4771-1,0.009433962
PPIEL,0.009433962
ZNF684,0.009433962
NCR1,0.009433962
OLFM2,0.009433962
FCAR,0.009433962
HSFY1P1,0.009433962
MIR5589,0.009433962
IL1F10,0.009433962
PROK2,0.009433962
KIR2DL3,0.009433962
ANGPTL6,0.009433962
CBWD2,0.009433962
CTB-61M7.1,0.009433962
MIR1302-3,0.009433962
LILRB4,0.009433962
S1PR2,0.009433962
RP11-163G10.2,0.009433962
CECR5,0.009433962
ICAM4,0.009433962
CNIH3,0.009433962
CNIH4,0.009433962
ZGLP1,0.009433962
THOC7,0.009433962
PIN1,0.009433962
FBXL12,0.009433962
TMEM190,0.009433962
EBLN2,0.009433962
TMEM87B,0.009433962
STX19,0.009433962
OR7G2,0.009433962
BMP8B,0.009433962
PSEN2,0.009433962
DUXAP8,0.009433962
OR7D4,0.009433962
TMEM86B,0.009433962
RP11-803B1.8,0.009433962
NT5DC4,0.009433962
MFSD2A,0.009433962
DNAAF3,0.009433962
ZNF561,0.009433962
TNNI3,0.009433962
LEFTY1,0.009433962
IL1A,0.009433962
ZNF812,0.009433962
IL37,0.009433962
RDH13,0.009433962
TPTEP1,0.009433962
EXO5,0.009433962
LNP1,0.009433962
CTD-2207O23.3,0.009433962
SPANXC,0.009433962
AC073464.7,0.009433962
SNORA73B,0.009433962
UPK1B,0.009433962
CBS,0.009433962
PLIN5,0.009433962
GMEB1,0.009433962
TMEM200B,0.009433962
TNFAIP8L1,0.009433962
CCSAP,0.009433962
MIR7-3HG,0.009433962
MIR7-3,0.009433962
AC097374.2,0.009433962
SDC3,0.009433962
DRD3,0.009433962
TEKT4,0.009433962
NKAIN1,0.009433962
ARRDC5,0.009433962
SPHAR,0.009433962
MRPS5,0.009433962
TINCR,0.009433962
MIR4330,0.009433962
CD200R1,0.009433962
B4GALT4,0.009433962
DEFB126,0.009433962
C19orf70,0.009433962
ERVH48-1,0.009433962
APBA3,0.009433962
MRPL54,0.009433962
RAX2,0.009433962
ARGFX,0.009433962
FAM110A,0.009433962
C1orf131,0.009433962
TFF2,0.009433962
NMRK2,0.009433962
FCN3,0.009433962
GGT8P,0.009433962
ARV1,0.009433962
SOX12,0.009433962
IFI6,0.009433962
ACTR3BP2,0.009433962
COX17,0.009433962
DEFB132,0.009433962
C1orf198,0.009433962
NDUFV3,0.009433962
EBI3,0.009433962
PTAFR,0.009433962
BGN,0.009433962
RPL36,0.009433962
TMEM39B,0.009433962
KRTAP12-2,0.009433962
MIR514A1,0.009433962
MIR513C,0.009433962
MIR891B,0.009433962
LYG1,0.009433962
MIR892A,0.009433962
LONRF2,0.009433962
NMS,0.009433962
MIR890,0.009433962
CD70,0.009433962
ZBTB8B,0.009433962
AC068538.2,0.009433962
KRTAP10-7,0.009433962
CCDC54,0.009433962
RP11-221J22.1,0.009433962
TRMT10C,0.009433962
SPANXN2,0.009433962
ZBTB8OS,0.009433962
KRTAP12-4,0.009433962
ZNF460,0.009433962
SPANXN4,0.009433962
SYNC,0.009433962
SPANXD,0.009433962
TSSK3,0.009433962
C2orf15,0.009433962
AIRE,0.009433962
MIR514A2,0.009433962
AC008268.2,0.009433962
DUSP2,0.009433962
NRTN,0.009433962
MAGEA9,0.009433962
ZNF274,0.009433962
TMEM185AP1,0.009433962
C21orf2,0.009433962
RNF187,0.009433962
KRTAP10-1,0.009433962
VMAC,0.009433962
ARID5A,0.009433962
CD96,0.009433962
C19orf18,0.009433962
RP11-553A10.1,0.009433962
ACER1,0.009433962
DPPA2,0.009433962
FAHD2B,0.009433962
GTF2F1,0.009433962
KRTAP10-3,0.009433962
LINC00488,0.009433962
COX5B,0.009433962
ATP6V1E1,0.009433962
S1PR5,0.009433962
AMY1B,0.009433962
C2orf27A,0.009433962
GPR148,0.009433962
VN1R4,0.009433962
NAT6,0.009433962
ASF1B,0.009433962
FPGT,0.009433962
HYAL3,0.009433962
IGLV4-69,0.009433962
IGLV4-60,0.009433962
TYW3,0.009433962
ZNF321P,0.009433962
IGLV6-57,0.009433962
C1orf210,0.009433962
IGLV11-55,0.009433962
NDUFB7,0.009433962
ASB17,0.009433962
CTD-2331H12.5,0.009433962
SAMD13,0.009433962
UOX,0.009433962
VPREB1,0.009433962
GNAT1,0.009433962
CTD-3099C6.11,0.009433962
GNG5,0.009433962
DIRAS3,0.009433962
GADD45A,0.009433962
RLN3,0.009433962
RASSF1,0.009433962
BSND,0.009433962
RP11-466L17.1,0.009433962
MAPKAPK3,0.009433962
LYL1,0.009433962
MIR1323,0.009433962
G0S2,0.009433962
STX10,0.009433962
IER2,0.009433962
TMEM115,0.009433962
YDJC,0.009433962
XXcos-LUCA11.5,0.009433962
ITGB3BP,0.009433962
MRI1,0.009433962
ZNF331,0.009433962
CYB561D2,0.009433962
GLA,0.009433962
CTD-2224J9.8,0.009433962
LEPROT,0.009433962
NPRL2,0.009433962
PODNL1,0.009433962
CAMK1G,0.009433962
IGLV5-48,0.009433962
IGLV7-43,0.009433962
IGLV1-36,0.009433962
NAP1L6,0.009433962
CYP4F24P,0.009433962
IGLV3-9,0.009433962
ALG14,0.009433962
IGLV2-8,0.009433962
IGLC2,0.009433962
UCA1,0.009433962
FPR1,0.009433962
DALRD3,0.009433962
OR10H4,0.009433962
PIN4,0.009433962
IL10,0.009433962
FAM32A,0.009433962
RP11-262D11.2,0.009433962
CYTIP,0.009433962
SNX7,0.009433962
UPP2,0.009433962
CCDC148,0.009433962
AMY1A,0.009433962
DAPL1,0.009433962
AP000345.1,0.009433962
TMEM89,0.009433962
IGLV2-11,0.009433962
IGLV3-16,0.009433962
MCOLN3,0.009433962
IGLV2-18,0.009433962
GPR39,0.009433962
C4BPB,0.009433962
DDAH1,0.009433962
FAM212A,0.009433962
MGAT5,0.009433962
RP5-1052I5.2,0.009433962
OR1I1,0.009433962
GTF2B,0.009433962
COX7B,0.009433962
ILVBL,0.009433962
APEH,0.009433962
FGF16,0.009433962
BCRP4,0.009433962
NXPH2,0.009433962
U3,0.009433962
TCTA,0.009433962
IL24,0.009433962
GPX1,0.009433962
C1orf146,0.009433962
IGLV2-23,0.009433962
QARS,0.009433962
CALR,0.009433962
FARSA,0.009433962
TMEM191C,0.009433962
UFD1L,0.009433962
CCDC163P,0.009433962
RAB3D,0.009433962
SWSAP1,0.009433962
CCDC17,0.009433962
5-Sep,0.009433962
HESX1,0.009433962
CCDC151,0.009433962
LINC00890,0.009433962
TXNRD2,0.009433962
SPATA12,0.009433962
ARHGEF3,0.009433962
TSN,0.009433962
PDZK1IP1,0.009433962
PROC,0.009433962
SPATA6,0.009433962
BEND5,0.009433962
CCDC66,0.009433962
RTN4R,0.009433962
NDUFA3,0.009433962
DMRTA2,0.009433962
TATDN3,0.009433962
RPS9,0.009433962
UROD,0.009433962
BATF3,0.009433962
BTBD19,0.009433962
ELOVL1,0.009433962
ATG4D,0.009433962
C3orf14,0.009433962
NKAPP1,0.009433962
RHOXF1,0.009433962
HYI,0.009433962
C2orf76,0.009433962
QTRT1,0.009433962
TTYH1,0.009433962
GGT3P,0.009433962
NDUFA1,0.009433962
ATP6V0B,0.009433962
CCDC24,0.009433962
C1orf228,0.009433962
CARM1,0.009433962
YIPF2,0.009433962
RPS8,0.009433962
C19orf52,0.009433962
TCTEX1D4,0.009433962
TSSK2,0.009433962
GSC2,0.009433962
NCBP2L,0.009433962
CDKN2C,0.009433962
SYCE2,0.009433962
MIR518C,0.009433962
MIR526A1,0.009433962
WDR83,0.009433962
WDR83OS,0.009433962
LDLRAD1,0.009433962
FBXW9,0.009433962
MIR518B,0.009433962
POM121L7,0.009433962
MIR520A,0.009433962
CYB5RL,0.009433962
TTC4,0.009433962
MIR520F,0.009433962
IQCF5,0.009433962
TTC22,0.009433962
PRDX2,0.009433962
BEX1,0.009433962
RTBDN,0.009433962
IQCF6,0.009433962
MIR515-1,0.009433962
C1orf177,0.009433962
KLF1,0.009433962
TMEM61,0.009433962
TMEM31,0.009433962
RAB9B,0.009433962
NENF,0.009433962
MIR517A,0.009433962
CACNG8,0.009433962
TMEM110-MUSTN1,0.009433962
ZNF69,0.009433962
SMPD4P1,0.009433962
GLT8D1,0.009433962
GLYCTK,0.009433962
MIR1283-2,0.009433962
ZNF625,0.009433962
MIR527,0.009433962
MIR517C,0.009433962
MIR518A1,0.009433962
CTD-2666L21.1,0.009433962
MIR518E,0.009433962
THAP7,0.009433962
CPT2,0.009433962
MIR516B2,0.009433962
MIR520G,0.009433962
MIR520D,0.009433962
MIR521-2,0.009433962
ACY1,0.009433962
MIR519D,0.009433962
STT3B,0.009433962
CLRN3,0.009433962
OR4F5,0.009433962
SERINC1,0.009433962
FAM26F,0.009433962
ACTC1,0.009433962
GJD2,0.009433962
NOP10,0.009433962
PLN,0.009433962
MCM9,0.009433962
RAB39A,0.009433962
FAM229B,0.009433962
GOLGA8N,0.009433962
ZBTB26,0.009433962
OR1L6,0.009433962
RP11-632K20.7,0.009433962
OR1L8,0.009433962
C11orf53,0.009433962
NR5A1,0.009433962
TUBE1,0.009433962
MMP10,0.009433962
DNAJC17,0.009433962
C9orf117,0.009433962
OSTM1-AS1,0.009433962
RHOV,0.009433962
LRSAM1,0.009433962
PDGFD,0.009433962
PPP1R14D,0.009433962
SLC2A8,0.009433962
WISP3,0.009433962
ARMC2,0.009433962
RP11-693N9.2,0.009433962
CARD18,0.009433962
SCAI,0.009433962
SRP14-AS1,0.009433962
GSTM2P1,0.009433962
POU2AF1,0.009433962
RP11-794P6.2,0.009433962
OR1J4,0.009433962
APOA4,0.009433962
RP11-27I1.4,0.009433962
ARG1,0.009433962
FBXW2,0.009433962
REXO2,0.009433962
LINC00474,0.009433962
TNFSF15,0.009433962
SNORD115-44,0.009433962
PPP2R1B,0.009433962
TAGLN,0.009433962
POLE3,0.009433962
WDR31,0.009433962
SNORD115-40,0.009433962
SNORD115-39,0.009433962
SNORD115-36,0.009433962
GOLGA8G,0.009433962
ZW10,0.009433962
GSN-AS1,0.009433962
ARHGAP18,0.009433962
GGTA1P,0.009433962
RP11-578F21.6,0.009433962
IL18,0.009433962
ECHDC1,0.009433962
TIMM8B,0.009433962
RBM18,0.009433962
GOLGA8T,0.009433962
PIH1D2,0.009433962
MRRF,0.009433962
PTGS1,0.009433962
ARHGAP11B,0.009433962
C11orf1,0.009433962
HINT3,0.009433962
MMP1,0.009433962
SCML4,0.009433962
HIST1H2AD,0.009433962
HMGN3,0.009433962
RP11-96O20.2,0.009433962
SLC30A4,0.009433962
HTR1B,0.009433962
AAMDC,0.009433962
IRAK1BP1,0.009433962
THRSP,0.009433962
NDUFC2,0.009433962
SQRDL,0.009433962
C15orf43,0.009433962
BARHL1,0.009433962
PRCP,0.009433962
BCKDHB,0.009433962
RWDD2A,0.009433962
QRFP,0.009433962
CLNS1A,0.009433962
CELP,0.009433962
TMEM123,0.009433962
LRRC32,0.009433962
BEND6,0.009433962
SURF1,0.009433962
WNT11,0.009433962
RP11-111M22.2,0.009433962
TNFAIP8L3,0.009433962
LINC00680,0.009433962
RP11-672A2.3,0.009433962
MB21D1,0.009433962
SLC27A2,0.009433962
ABO,0.009433962
B3GNT6,0.009433962
RP11-257K9.8,0.009433962
KHDC1L,0.009433962
OOEP,0.009433962
CCDC90B,0.009433962
EXOSC2,0.009433962
CYB5R4,0.009433962
TBC1D13,0.009433962
COQ3,0.009433962
CCBL1,0.009433962
CCDC67,0.009433962
TAF1D,0.009433962
ENDOG,0.009433962
VSTM5,0.009433962
GPR83,0.009433962
PTGES,0.009433962
GLE1,0.009433962
TRUB2,0.009433962
NAIF1,0.009433962
FAM102A,0.009433962
NDUFAF1,0.009433962
ST6GALNAC6,0.009433962
PHYHD1,0.009433962
UBTFL1,0.009433962
NDUFAF4,0.009433962
TRIM53AP,0.009433962
TRIM49D1,0.009433962
TGM5,0.009433962
PNRC1,0.009433962
TRIM49,0.009433962
CKMT1B,0.009433962
TRIM77,0.009433962
CRAT,0.009433962
AC011330.5,0.009433962
STRCP1,0.009433962
RP11-247A12.2,0.009433962
C9orf106,0.009433962
PRRX2,0.009433962
SERF2,0.009433962
SLC46A2,0.009433962
SNORD115-31,0.009433962
SNORD115-28,0.009433962
C12orf5,0.009433962
IGHV3-11,0.009433962
ISCA1,0.009433962
FBXL14,0.009433962
NRIP2,0.009433962
RP5-1063M23.1,0.009433962
C9orf41,0.009433962
GDA,0.009433962
RP11-390P2.4,0.009433962
C9orf135,0.009433962
IGHA2,0.009433962
FXN,0.009433962
CRIP2,0.009433962
ADAT2,0.009433962
NUDT14,0.009433962
IGHV3-13,0.009433962
IGHV3-23,0.009433962
SNORD115-27,0.009433962
IGHV5-51,0.009433962
PATE4,0.009433962
MIRLET7A1,0.009433962
HEBP2,0.009433962
FOXRED1,0.009433962
IGHV3-53,0.009433962
TMEM45B,0.009433962
ZBTB44,0.009433962
CKS2,0.009433962
IGHV1-46,0.009433962
GADD45G,0.009433962
IGHV3-43,0.009433962
IGHV4-39,0.009433962
IGHV3-38,0.009433962
IGHV3-35,0.009433962
ZC2HC1B,0.009433962
CDCA4,0.009433962
RAB32,0.009433962
ING4,0.009433962
ZDHHC14,0.009433962
TAPBPL,0.009433962
GAPDH,0.009433962
RP11-236F9.2,0.009433962
MIR656,0.009433962
RP11-381O7.3,0.009433962
MIR412,0.009433962
SUMO4,0.009433962
RP11-262H14.4,0.009433962
PIANP,0.009433962
MIR154,0.009433962
MIR485,0.009433962
MYO5BP2,0.009433962
MIR382,0.009433962
TMEM242,0.009433962
ANKRD9,0.009433962
CYP4F25P,0.009433962
RP11-15J10.1,0.009433962
FOXD4L4,0.009433962
RGS17,0.009433962
EXOC3L4,0.009433962
RPL21P13,0.009433962
VIP,0.009433962
PGM5,0.009433962
TRMT61A,0.009433962
RMND1,0.009433962
APOPT1,0.009433962
RAET1L,0.009433962
ULBP1,0.009433962
NUP43,0.009433962
TMEM252,0.009433962
IGHV4-61,0.009433962
MIRLET7F1,0.009433962
ACRV1,0.009433962
MRPL50,0.009433962
SNORD115-1,0.009433962
CCDC153,0.009433962
MCAM,0.009433962
RP11-196E1.3,0.009433962
OR13F1,0.009433962
SNORD116-18,0.009433962
TMEFF1,0.009433962
SNORD116-5,0.009433962
SNORD116-13,0.009433962
MIR125B1,0.009433962
MIR100,0.009433962
TAAR8,0.009433962
SEC61B,0.009433962
BSX,0.009433962
C2CD2L,0.009433962
H2AFX,0.009433962
SNORD115-4,0.009433962
RPS25,0.009433962
AKAP2,0.009433962
SNORD115-9,0.009433962
SNORD115-11,0.009433962
OR2K2,0.009433962
SNORD115-14,0.009433962
SNORD115-15,0.009433962
TTC36,0.009433962
SNORD115-16,0.009433962
ATP5L,0.009433962
SNORD115-18,0.009433962
SNORD115-19,0.009433962
SNORD115-22,0.009433962
SNORD115-24,0.009433962
CLMP,0.009433962
SNORD116-3,0.009433962
IGHV3-66,0.009433962
NBEAP1,0.009433962
RP11-330M2.4,0.009433962
OR8B4,0.009433962
OR8B8,0.009433962
OR4N4,0.009433962
NF1P1,0.009433962
POTEB2,0.009433962
TBRG1,0.009433962
AP000783.1,0.009433962
PBOV1,0.009433962
IGHV3OR15-7,0.009433962
IGHV3-75,0.009433962
IGHV3-72,0.009433962
IGHV2-70,0.009433962
CHEK1,0.009433962
GOLGA8DP,0.009433962
FAM220CP,0.009433962
ANKRD18CP,0.009433962
RN7SL545P,0.009433962
OR8G2P,0.009433962
TBPL1,0.009433962
OR10D3,0.009433962
AC091565.1,0.009433962
LINC00326,0.009433962
RP11-23J9.5,0.009433962
OR10S1,0.009433962
SLC18B1,0.009433962
TAAR1,0.009433962
OR8D4,0.009433962
SNORD108,0.009433962
PWAR6,0.009433962
NANS,0.009433962
SURF2,0.009433962
SERPINH1,0.009433962
HCRTR2,0.009433962
IER3,0.009433962
MRPS18B,0.009433962
PPP1R18,0.009433962
NRM,0.009433962
TUBB,0.009433962
SEC61A2,0.009433962
TSR3,0.009433962
TPSD1,0.009433962
SPSB3,0.009433962
TPSAB1,0.009433962
TPSB2,0.009433962
SFTA2,0.009433962
SOX8,0.009433962
PRR25,0.009433962
GNG13,0.009433962
MRPS34,0.009433962
HAGH,0.009433962
CDC42EP2,0.009433962
MLST8,0.009433962
CEMP1,0.009433962
HCG4B,0.009433962
NTN3,0.009433962
ZNRD1-AS1,0.009433962
ECI1,0.009433962
PGP,0.009433962
RAB26,0.009433962
TRIM39-RPP21,0.009433962
TRIM40,0.009433962
NTHL1,0.009433962
HCG17,0.009433962
GFER,0.009433962
NOXO1,0.009433962
RNF151,0.009433962
CDSN,0.009433962
PSORS1C2,0.009433962
HLA-C,0.009433962
RP11-24J19.1,0.009433962
RNU6-181P,0.009433962
LY6G6E,0.009433962
DNM1P46,0.009433962
LINC00923,0.009433962
HSPA1B,0.009433962
NEU1,0.009433962
RP11-152L20.3,0.009433962
MICA,0.009433962
C2,0.009433962
PRC1,0.009433962
SEMA4B,0.009433962
IDH2,0.009433962
MESP2,0.009433962
SPDYC,0.009433962
LY6G5C,0.009433962
LY6G5B,0.009433962
VIMP,0.009433962
TM2D3,0.009433962
APOM,0.009433962
SNRNP25,0.009433962
HBA2,0.009433962
HBA1,0.009433962
HBQ1,0.009433962
RGS11,0.009433962
PDIA2,0.009433962
TNF,0.009433962
DECR2,0.009433962
NFKBIL1,0.009433962
ZFPL1,0.009433962
MICB,0.009433962
NHLRC4,0.009433962
HLA-H,0.009433962
AC141586.5,0.009433962
C11orf85,0.009433962
NEBL-AS1,0.009433962
PRM1,0.009433962
PRM3,0.009433962
DEXI,0.009433962
COMMD3-BMI1,0.009433962
COMMD3,0.009433962
CASC10,0.009433962
C10orf113,0.009433962
TMEM114,0.009433962
HIST1H2BM,0.009433962
ST8SIA6,0.009433962
C11orf95,0.009433962
TRDMT1,0.009433962
RSU1,0.009433962
NAA40,0.009433962
LITAF,0.009433962
HIST1H2AH,0.009433962
BCAR4,0.009433962
HIST1H2AG,0.009433962
C10orf67,0.009433962
TMEM179B,0.009433962
GNG3,0.009433962
NPIPA2,0.009433962
ABCC6P2,0.009433962
NPIPA1,0.009433962
NPIPA5,0.009433962
HIST1H2BI,0.009433962
B3GAT3,0.009433962
ROM1,0.009433962
HIST1H4F,0.009433962
NPIPA7,0.009433962
RP11-1212A22.4,0.009433962
PMM2,0.009433962
AP000721.4,0.009433962
GPHA2,0.009433962
CLDN6,0.009433962
OR12D3,0.009433962
ZNF213,0.009433962
OR10C1,0.009433962
BEND7,0.009433962
MMP25,0.009433962
UBD,0.009433962
CLDN9,0.009433962
NUDT22,0.009433962
PKMYT1,0.009433962
KREMEN2,0.009433962
FLYWCH2,0.009433962
PHYH,0.009433962
ZFP57,0.009433962
PRSS41,0.009433962
OR14J1,0.009433962
OR2J2,0.009433962
GPX6,0.009433962
CDNF,0.009433962
VASN,0.009433962
NMRAL1,0.009433962
HMOX2,0.009433962
SUV39H2,0.009433962
TRMT112,0.009433962
HIST1H4L,0.009433962
ZNF500,0.009433962
TEX40,0.009433962
DCLRE1CP1,0.009433962
PPP1R14B,0.009433962
HIST1H1B,0.009433962
VEGFB,0.009433962
DNAJC4,0.009433962
POLA2,0.009433962
PEX11A,0.009433962
TINAG,0.009433962
KRTAP5-7,0.009433962
C8G,0.009433962
EDF1,0.009433962
DHCR7,0.009433962
C15orf61,0.009433962
PEX6,0.009433962
AAGAB,0.009433962
MEA1,0.009433962
FGF19,0.009433962
RRP36,0.009433962
KRTAP5-11,0.009433962
DEFB108B,0.009433962
LRRC73,0.009433962
MAD2L1BP,0.009433962
RNF121,0.009433962
FADD,0.009433962
CLN6,0.009433962
PLIN1,0.009433962
MRGPRD,0.009433962
TBC1D21,0.009433962
MDFI,0.009433962
CLIC3,0.009433962
PGC,0.009433962
TMEM202,0.009433962
PARP6,0.009433962
USP49,0.009433962
FEM1B,0.009433962
THAP10,0.009433962
C6orf132,0.009433962
GUCA1B,0.009433962
PAQR5,0.009433962
UBR2,0.009433962
RPL7L1,0.009433962
MRPL14,0.009433962
TMEM141,0.009433962
KBTBD13,0.009433962
DYX1C1,0.009433962
FAM63B,0.009433962
DEFB110,0.009433962
POLR2M,0.009433962
DNAJB13,0.009433962
IL17A,0.009433962
IL17F,0.009433962
SOHLH1,0.009433962
RASL12,0.009433962
KCNE3,0.009433962
GSTA1,0.009433962
GSTA5,0.009433962
C9orf62,0.009433962
CHRDL2,0.009433962
GSTA4,0.009433962
DEFB114,0.009433962
DEFB133,0.009433962
CRISP3,0.009433962
GCNT3,0.009433962
FAM168A,0.009433962
GTF2A2,0.009433962
ANXA2,0.009433962
C9orf69,0.009433962
INPP5E,0.009433962
MIR422A,0.009433962
PPIB,0.009433962
CTD-2116N17.1,0.009433962
SPATS1,0.009433962
RBPMS2,0.009433962
EGFL7,0.009433962
LCN10,0.009433962
LCN8,0.009433962
TREM2,0.009433962
C11orf24,0.009433962
TREML1,0.009433962
RPS18,0.009433962
BANF1,0.009433962
TMEM151A,0.009433962
GTPBP4,0.009433962
HLA-DPB2,0.009433962
HLA-DPA3,0.009433962
RING1,0.009433962
TUBB8,0.009433962
MLN,0.009433962
MRPL11,0.009433962
PELI3,0.009433962
UBE2Q2P2,0.009433962
STARD5,0.009433962
ABHD17C,0.009433962
ZFAND6,0.009433962
HLA-DOA,0.009433962
LINC00705,0.009433962
PPP1R2P1,0.009433962
C11orf68,0.009433962
HLA-DQB1,0.009433962
HLA-DQA1,0.009433962
AKR1C3,0.009433962
AP5B1,0.009433962
AEN,0.009433962
RNU1-61P,0.009433962
ANKRD16,0.009433962
HLA-DRA,0.009433962
XXbac-BPG154L12.4,0.009433962
FBXO18,0.009433962
NEAT1,0.009433962
GPSM3,0.009433962
FRMD8,0.009433962
ZMYND19,0.009433962
C6orf1,0.009433962
SAPCD2,0.009433962
COX5A,0.009433962
SSNA1,0.009433962
DNM1P35,0.009433962
STK38,0.009433962
NEIL1,0.009433962
PI16,0.009433962
CCDC167,0.009433962
UNC93B1,0.009433962
C11orf86,0.009433962
SAYSD1,0.009433962
CYP1A2,0.009433962
KIF6,0.009433962
TDRG1,0.009433962
CLK3,0.009433962
UAP1L1,0.009433962
AIP,0.009433962
TMEM134,0.009433962
PXT1,0.009433962
NRG4,0.009433962
C15orf27,0.009433962
CABP4,0.009433962
RPS6KB2,0.009433962
RNF208,0.009433962
LHFPL5,0.009433962
CLPS,0.009433962
RNF224,0.009433962
IDH3A,0.009433962
CRABP1,0.009433962
TAF11,0.009433962
RPS10,0.009433962
TUBB4B,0.009433962
ANKRD13D,0.009433962
CBWD7,0.009433962
MIR487B,0.009433962
MIR381,0.009433962
FAM150A,0.009433962
METTL21EP,0.009433962
STAG3L5P,0.009433962
RGS20,0.009433962
PILRA,0.009433962
CSRP2,0.009433962
TSC22D4,0.009433962
PAWR,0.009433962
DAOA,0.009433962
MOSPD3,0.009433962
EPO,0.009433962
ACHE,0.009433962
CEBPD,0.009433962
VGF,0.009433962
ZNHIT1,0.009433962
GLIPR1,0.009433962
LAMTOR4,0.009433962
RP11-181C3.1,0.009433962
CPSF4,0.009433962
OR11H12,0.009433962
OCM2,0.009433962
C8orf44,0.009433962
SLC35E3,0.009433962
GRTP1,0.009433962
F7,0.009433962
ATP5J2,0.009433962
GLIPR1L1,0.009433962
LYZ,0.009433962
PDE7A,0.009433962
MIR124-2,0.009433962
CARS2,0.009433962
AZGP1,0.009433962
LGR5,0.009433962
