gene_name,TCGA-COAD(Black Or African American)(57)
HOMER1,0.01754386
RBPJL,0.01754386
KIAA0825,0.01754386
MYLIP,0.01754386
CYP4Z2P,0.01754386
TDP2,0.01754386
LY86,0.01754386
KDF1,0.01754386
PAM,0.01754386
PLCG1,0.01754386
C5orf30,0.01754386
ATXN1,0.01754386
MIR137HG,0.01754386
HAPLN1,0.01754386
CDC25B,0.01754386
OXT,0.01754386
GMNN,0.01754386
TOMM34,0.01754386
BHMT,0.01754386
ARRDC3,0.01754386
TNFAIP8,0.01754386
DEK,0.01754386
SEMG2,0.01754386
RPS23,0.01754386
SPATA9,0.01754386
MTX3,0.01754386
ARSK,0.01754386
FRRS1,0.01754386
CDC14A,0.01754386
CMAHP,0.01754386
ATG12,0.01754386
PAPD4,0.01754386
SLC30A7,0.01754386
ALDH5A1,0.01754386
EPPIN,0.01754386
SRSF6,0.01754386
EMILIN3,0.01754386
WISP2,0.01754386
FKBP1A,0.01754386
MCTP1,0.01754386
CCDC112,0.01754386
NEIL1,0.0
RP4-806M20.4,0.0
H2BFM,0.0
OR3A2,0.0
FAM122B,0.0
DDX3P1,0.0
PPCDC,0.0
FAM122C,0.0
SNAPC5,0.0
LL0XNC01-240C2.1,0.0
LINC01181,0.0
RP13-565O16.2,0.0
LINC01207,0.0
RP13-895J2.6,0.0
RP13-580B18.4,0.0
DCANP1,0.0
OR3A1,0.0
RP3-509I19.11,0.0
RP11-85L21.6,0.0
SMG1P1,0.0
UMAD1,0.0
ANP32BP1,0.0
GCSH,0.0
RP11-64J4.2,0.0
RP11-85L21.4,0.0
RP4-756H11.5,0.0
SEC14L5,0.0
RP4-777O23.3,0.0
D4S234E,0.0
RP11-303E16.5,0.0
RRN3P3,0.0
AC092338.5,0.0
DNM1P34,0.0
LINC01183,0.0
RP11-505K9.4,0.0
RPL15P20,0.0
PLAC1,0.0
KCNG4,0.0
KCTD9P3,0.0
U51561.1,0.0
hsa-mir-1253,0.0
NOMO3,0.0
CPLX3,0.0
PLA2G10,0.0
RP11-420N3.2,0.0
ADAD2,0.0
CCDC160,0.0
LINC01159,0.0
DMBT1P1,0.0
HSDL1,0.0
LINC01168,0.0
OR1D5,0.0
DNAAF5,0.0
WFDC1,0.0
RP5-905H7.11,0.0
MIR18B,0.0
LINC01128,0.0
LINC01138,0.0
METTL16,0.0
RIPPLY1,0.0
TXLNGY,0.0
HOXA10-HOXA9,0.0
U47924.6,0.0
TMEM114,0.0
LINC01139,0.0
HP09025,0.0
MIR106A,0.0
HPVC1,0.0
LINC01152,0.0
TLDC1,0.0
DKFZp779M0652,0.0
RP5-864K19.6,0.0
NPIPB4,0.0
UGT2B27P,0.0
C16orf52,0.0
MIR450A1,0.0
DKFZp434J0226,0.0
RPL4,0.0
MIR450A2,0.0
FAM219B,0.0
OR1A1,0.0
NPIPA2,0.0
COX5A,0.0
RP5-1116H23.3,0.0
MIR542,0.0
RP4-815D20.1,0.0
LINC01169,0.0
MIR503,0.0
MPI,0.0
HSBP1,0.0
FAM199X,0.0
NECAB2,0.0
SLC38A8,0.0
DKFZp434P228,0.0
OR1D2,0.0
ABCC6,0.0
LCTL,0.0
ULK3,0.0
HPRT1,0.0
DKFZP434L187,0.0
PDZD9,0.0
OR1A2,0.0
MIR450B,0.0
hsa-mir-6511b-1,0.0
MLYCD,0.0
RP5-856G1.2,0.0
FOPNL,0.0
STKLD1,0.0
ZNF75D,0.0
UBN1,0.0
RP11-49K24.9,0.0
RP11-493E12.3,0.0
RP11-475E11.9,0.0
LINC01260,0.0
SHPK,0.0
CTD-2027I19.2,0.0
LINC01266,0.0
NDUFAB1,0.0
CTD-2006C1.13,0.0
ZHX1-C8orf76,0.0
LINC01270,0.0
CTC-459F4.9,0.0
IZUMO1R,0.0
CTC-339O9.1,0.0
DCTN5,0.0
INTS4P2,0.0
CTRB1,0.0
RP11-364B14.1,0.0
TMEM170A,0.0
RP11-512C24.3,0.0
CTD-2135J3.4,0.0
HSPC047,0.0
DPP8,0.0
TMEM231,0.0
CTD-2269E23.4,0.0
UBFD1,0.0
FGF13,0.0
DNM1P49,0.0
RP11-545J16.1,0.0
MIR505,0.0
NUDT16L1,0.0
NGFRAP1,0.0
NRG4,0.0
CHST6,0.0
HYPM,0.0
RP11-536C10.25,0.0
ETFA,0.0
CTRB2,0.0
CTC-242N15.1,0.0
CHP2,0.0
NTAN1,0.0
RRN3,0.0
RP11-114H24.7,0.0
FA2H,0.0
CT45A9,0.0
AQP8,0.0
PARP16,0.0
SPANXA2-OT1,0.0
RFWD3,0.0
WDR59,0.0
ZKSCAN2,0.0
SH2D7,0.0
RP1-171K16.5,0.0
CIB2,0.0
CT45A10,0.0
IDH3A,0.0
ZPR1,0.0
RP11-449M6.3,0.0
RP11-266L9.4,0.0
HZGJ,0.0
ZNF767P,0.0
INTS4P1,0.0
ZNF723P,0.0
CTC-231O11.1,0.0
CTB-55O6.8,0.0
RCN2,0.0
RP11-467L19.14,0.0
UBALD1,0.0
MIR320D2,0.0
CT83,0.0
NPIPA5,0.0
ICE2,0.0
LINC01276,0.0
RP11-45A17.3,0.0
LDHD,0.0
HMG20A,0.0
CTB-31N19.5,0.0
RP11-68E19.2,0.0
MIR3179-1,0.0
Z83819.1,0.0
RP11-87C7.3,0.0
ABCC6P2,0.0
RP11-368J21.3,0.0
MYH11,0.0
VAT1L,0.0
SNUPN,0.0
IMP3,0.0
WASH1,0.0
TMEM31,0.0
CT45A1,0.0
GLRA4,0.0
CYCSP6,0.0
SMIM22,0.0
12-Sep,0.0
OR1E2,0.0
SYCE1L,0.0
CXCL8,0.0
CT45A3,0.0
WWOX,0.0
FHL1,0.0
CYP4F62P,0.0
RP13-104F24.2,0.0
GLYR1,0.0
ATMIN,0.0
RP11-96C23.13,0.0
CMC2,0.0
RP11-903H12.5,0.0
KANTR,0.0
UQCRHL,0.0
RPL9P25,0.0
CYP2D7,0.0
RP13-210D15.4,0.0
OR1E1,0.0
DYNLRB2,0.0
PLP1,0.0
ROGDI,0.0
NPIPB5,0.0
LINC01220,0.0
MORF4L2,0.0
EARS2,0.0
CTD-2358C21.5,0.0
GGA2,0.0
ASPA,0.0
CTD-2501B8.1,0.0
MEGF11,0.0
CD40LG,0.0
TCEAL3,0.0
KARS,0.0
ANKS3,0.0
CTD-2527I21.15,0.0
ADAT1,0.0
RP11-701H24.4,0.0
CTD-2270P14.1,0.0
RP11-24M17.5,0.0
YWHAEP7,0.0
GABARAPL2,0.0
DENND4A,0.0
YWHAEP5,0.0
BRS3,0.0
CTD-3157E16.2,0.0
DNM1P35,0.0
RP11-96P7.1,0.0
LINC01235,0.0
RP11-78J21.7,0.0
LINC01239,0.0
RP11-759A24.3,0.0
SCNN1B,0.0
MAP7D3,0.0
LINC01257,0.0
RP11-150D5.2,0.0
XXbac-BPG246D15.9,0.0
ZNF500,0.0
RP11-756A22.7,0.0
C16orf71,0.0
XXbac-BPG32J3.19,0.0
MIR4313,0.0
CTD-3022G6.1,0.0
KLHL36,0.0
GSE1,0.0
USP10,0.0
LOXL1,0.0
AKAP14,0.0
SNORD115-26,0.0
RMI2,0.0
RHOXF2B,0.0
SNORD115-13,0.0
LINC00298,0.0
RHOXF1,0.0
LINC00602,0.0
SNORD107,0.0
TCAF2,0.0
RPL13,0.0
SNORA73A,0.0
KLF2P4,0.0
FLJ40194,0.0
GOLGA6B,0.0
SNORA71E,0.0
NKAPP1,0.0
TNFRSF17,0.0
GOLGA8IP,0.0
RP11-457I16.2,0.0
SNORD50B,0.0
FLJ42393,0.0
CORO2B,0.0
CDK10,0.0
LINC00282,0.0
RPL39,0.0
FLJ42102,0.0
UPF3B,0.0
TMEM202,0.0
GSPT1,0.0
SNORD116-4,0.0
FLJ40288,0.0
SPATA33,0.0
NDUFA1,0.0
SNORD116-28,0.0
SNORD115-7,0.0
SOCS1,0.0
NOMO2,0.0
HIGD2B,0.0
IQCK,0.0
SMG1P3,0.0
SMIM10L1,0.0
MYO1C,0.0
SMG1P7,0.0
LINC00890,0.0
TRAPPC2L,0.0
DCX,0.0
NPTN,0.0
SMG1P2,0.0
SMIM10L2A,0.0
LINC01090,0.0
GS1-114I9.3,0.0
TEX43,0.0
SLC35G4,0.0
CUL4B,0.0
FLJ35934,0.0
SGMS1-AS1,0.0
CRK,0.0
LAMP2,0.0
ZNF778,0.0
TMEM255A,0.0
TUSC5,0.0
GPRC5B,0.0
LINC00950,0.0
SLC22A31,0.0
CDH15,0.0
SNHG24,0.0
TEX36-AS1,0.0
FLJ37453,0.0
NPM1P42,0.0
BBS4,0.0
SNHG23,0.0
YWHAE,0.0
CTD-2555A7.2,0.0
SMIM24,0.0
SMIM10L2B,0.0
KLF2P1,0.0
TBC1D3L,0.0
TIMM22,0.0
LHFPL1,0.0
GFY,0.0
AC005000.1,0.0
AGTR2,0.0
SRP54-AS1,0.0
RP11-356C4.3,0.0
FAM157C,0.0
SRGAP2D,0.0
GIMAP1-GIMAP5,0.0
COQ7,0.0
RP1-241P17.4,0.0
TLE3,0.0
GOLGA6L17P,0.0
SPDYE5,0.0
KRT17P5,0.0
ABCC6P1,0.0
GAS8,0.0
SPDYE13P,0.0
RNMTL1,0.0
STARD7-AS1,0.0
SPDYE12P,0.0
C17orf97,0.0
GOLGA2P5,0.0
RPS15A,0.0
GOLGA2P9,0.0
KRT17P7,0.0
STK26,0.0
GOLGA2P11,0.0
GEMIN4,0.0
RPH3AL,0.0
BCAR4,0.0
GLMP,0.0
SUSD6,0.0
KIF23,0.0
STIP1P3,0.0
RPLP1,0.0
TXNDC11,0.0
RP11-356C4.5,0.0
RP11-232D9.1,0.0
GOLGA6L22,0.0
GRAMD2,0.0
FRG2FP,0.0
ANP32A,0.0
CT62,0.0
LINC-PINT,0.0
RP5-1139I1.2,0.0
PRM2,0.0
MC1R,0.0
CLEC19A,0.0
GDE1,0.0
GOLGA6L5P,0.0
FRG2DP,0.0
PRM3,0.0
CXorf56,0.0
SENP8,0.0
FLJ46066,0.0
TBC1D3K,0.0
NKRF,0.0
TBC1D3I,0.0
SVIL-AS1,0.0
GCC2-AS1,0.0
THAP10,0.0
KRT87P,0.0
SPDYE10P,0.0
SUZ12P1,0.0
LITAF,0.0
CTD-3088G3.8,0.0
IL13RA1,0.0
SPESP1,0.0
GAS2L1P2,0.0
PRM1,0.0
LA16c-306E5.2,0.0
AFG3L1P,0.0
LONRF3,0.0
SPATA45,0.0
GAPDHP74,0.0
HMGB3P30,0.0
LA16c-380H5.1,0.0
FLJ33360,0.0
STOML1,0.0
RP5-907C10.4,0.0
MCTS1,0.0
FAM205BP,0.0
C16orf95,0.0
FOXL1,0.0
RPL37P6,0.0
NCBP2L,0.0
HELLPAR,0.0
DPH1,0.0
OVCA2,0.0
EWSAT1,0.0
ERICH5,0.0
ANKS4B,0.0
NPIPA7,0.0
TSC22D3,0.0
RPL23AP82,0.0
TTC39A-AS1,0.0
RPL21P18,0.0
RAB33A,0.0
LINC01122,0.0
LINC01121,0.0
TRY2P,0.0
RPL7P20,0.0
SMYD4,0.0
SEMA7A,0.0
FAM231C,0.0
TRIM49D2,0.0
RPL7P58,0.0
MIR193B,0.0
TRIM75P,0.0
RPL6P2,0.0
FAM21EP,0.0
DCUN1D3,0.0
VSIG1,0.0
MAP1LC3B,0.0
LYRM1,0.0
FBXO31,0.0
MID2,0.0
RTN4RL1,0.0
ERICH4,0.0
PRPS1,0.0
LINC01123,0.0
MNT,0.0
HMP19,0.0
DRICH1,0.0
RPARP-AS1,0.0
SLC7A5P2,0.0
IQCH,0.0
GPC3,0.0
RP5-981L23.2,0.0
MIR92A2,0.0
RBM41,0.0
LINC01125,0.0
KIAA0513,0.0
MIR19B2,0.0
AAGAB,0.0
TUNAR,0.0
MIR20B,0.0
RP5-972B16.2,0.0
MIR365A,0.0
TSR1,0.0
MAP2K5,0.0
CRYM-AS1,0.0
PIH1D3,0.0
FOXF1,0.0
C15orf61,0.0
CARHSP1,0.0
GPR119,0.0
PMM2,0.0
LINC00917,0.0
RPEL1,0.0
FAM57A,0.0
EMC8,0.0
RAP2C,0.0
NPIPB3,0.0
EBLN3,0.0
NUP62CL,0.0
TMEM186,0.0
GINS2,0.0
SERPINF1,0.0
FAM74A7,0.0
ZDHHC9,0.0
TISP43,0.0
SDHAF4,0.0
SDHAF3,0.0
TUBB4AP1,0.0
SCX,0.0
THUMPD3-AS1,0.0
TMEM164,0.0
NXT2,0.0
HACD1,0.0
AL513487.1,0.0
TMEM191B,0.0
TMEM263,0.0
FLJ12825,0.0
XIAP,0.0
MKL2,0.0
STRA6,0.0
RP11-863P13.4,0.0
SLC43A2,0.0
MVD,0.0
RP11-60L3.1,0.0
FLJ26850,0.0
APRT,0.0
C1GALT1C1,0.0
GS1-309P15.2,0.0
GP2,0.0
RP11-315D16.2,0.0
DNM1P33,0.0
TDGF1P3,0.0
FLJ26245,0.0
CT47A6,0.0
SF3B6,0.0
FLJ22763,0.0
LINC01097,0.0
RNF166,0.0
SEBOX,0.0
SNAI3,0.0
DNAJA4,0.0
BANP,0.0
RP11-1212A22.4,0.0
FAM95C,0.0
MIR22HG,0.0
TLCD2,0.0
TOPORSLP,0.0
LINC01106,0.0
SAGE2P,0.0
LINC01116,0.0
PSMD10,0.0
FAR2P3,0.0
TRAPPC2B,0.0
LINC01105,0.0
APLN,0.0
LINC01118,0.0
XPNPEP2,0.0
HACD4,0.0
FAR2P2,0.0
FAR2P1,0.0
LINC01120,0.0
ACSM1,0.0
HACD3,0.0
SH2D1A,0.0
ACTRT1,0.0
SCOC-AS1,0.0
CA5A,0.0
SLC7A5,0.0
LINC01101,0.0
RP6-24A23.6,0.0
TMEM56-RWDD3,0.0
FKBP9P1,0.0
FIRRE,0.0
NPIPA8,0.0
FAR2P4,0.0
TEKT5,0.0
SCART1,0.0
KRT18P44,0.0
SAXO2,0.0
SARAF,0.0
EMP2,0.0
RP11-449H3.3,0.0
PAM16,0.0
SPANXD,0.0
DAZ3,0.0
PRSS33,0.0
BPY2C,0.0
AADACL2-AS1,0.0
MCEMP1,0.0
AATBC,0.0
OGFRP1,0.0
AC004754.3,0.0
ARHGDIG,0.0
NUDT16P1,0.0
AC005071.4,0.0
BEND3P1,0.0
NOL4L,0.0
POLR2C,0.0
CIAPIN1,0.0
AC005251.3,0.0
CX3CL1,0.0
MEIKIN,0.0
AC007792.1,0.0
PLLP,0.0
AC007906.1,0.0
AC008074.1,0.0
CTD-2600O9.1,0.0
OR52A4P,0.0
NAT8B,0.0
PRSS41,0.0
PRSS54,0.0
PRSS22,0.0
OTULIN,0.0
RPS4Y2,0.0
PRSS30P,0.0
RBMY2EP,0.0
RBMY1A1,0.0
CSNK2A2,0.0
RBMY1E,0.0
ZG16B,0.0
ZNF843,0.0
USB1,0.0
LRRC75B,0.0
RBMY1F,0.0
OR56A5,0.0
BGLT3,0.0
BET1P1,0.0
TTTY5,0.0
LSM8,0.0
RBMY2FP,0.0
DAZ2,0.0
AC008132.15,0.0
MRPL28,0.0
MGAT4D,0.0
NBPF8P,0.0
AC023283.1,0.0
BAALC-AS2,0.0
NBPF19,0.0
MIR124-2HG,0.0
MIR138-2,0.0
AC023310.1,0.0
CTD-2358C21.3,0.0
MIR15A,0.0
MT1X,0.0
MT1H,0.0
MT1G,0.0
MT1F,0.0
MT1B,0.0
NBAT1,0.0
MT1A,0.0
NATD1,0.0
AC141586.5,0.0
MIR17,0.0
AC024937.1,0.0
MIR19B1,0.0
AC025048.1,0.0
AC021231.1,0.0
NME4,0.0
MIR124-1,0.0
AC011404.1,0.0
AC009264.1,0.0
NBPF26,0.0
MGAT4EP,0.0
AC010518.2,0.0
C16orf58,0.0
NBPF25P,0.0
RSPRY1,0.0
MIR1-1HG,0.0
FAM192A,0.0
AC011453.2,0.0
CTD-3126B10.4,0.0
CPNE2,0.0
MIR1204,0.0
SRRM2-AS1,0.0
PRSS27,0.0
Z97634.3,0.0
AHSP,0.0
AC011453.3,0.0
AC011453.4,0.0
KCTD5,0.0
GINS3,0.0
bP-2189O9.2,0.0
EIF1AY,0.0
LKAAEAR1,0.0
RFTN1P1,0.0
PQLC2L,0.0
CCDC79,0.0
C21orf62-AS1,0.0
DYNC1LI2,0.0
C1orf140,0.0
PRSS53,0.0
C19orf84,0.0
C19orf83,0.0
TTTY11,0.0
RBMY1A3P,0.0
CLDN9,0.0
POT1-AS1,0.0
CMTM3,0.0
CMTM2,0.0
BCKDK,0.0
CKLF-CMTM1,0.0
KAT8,0.0
TSPY8,0.0
TK2,0.0
C18orf65,0.0
CLDN6,0.0
C6orf49,0.0
LINGO1-AS1,0.0
TNFRSF12A,0.0
Z84812.4,0.0
FAM96B,0.0
RPS4Y1,0.0
ZFY,0.0
RRAD,0.0
TGIF2LY,0.0
LINC01579,0.0
LINC01587,0.0
PRMT9,0.0
HSD3B7,0.0
RN7SKP282,0.0
TSPY2,0.0
LINC01597,0.0
PDP2,0.0
AMELY,0.0
C8orf89,0.0
C8orf88,0.0
TBL1Y,0.0
PRH1-PRR4,0.0
PRKY,0.0
NPRL3,0.0
PAQR4,0.0
KDM5D,0.0
PGM5P4,0.0
GOT2,0.0
UTY,0.0
SLC38A7,0.0
LPPR2,0.0
TMSB4Y,0.0
PCDHGB5,0.0
NLGN4Y,0.0
CDY2A,0.0
PCDHB17P,0.0
BCORP1,0.0
PYDC1,0.0
PARD6G-AS1,0.0
P3H4,0.0
BX255923.2,0.0
FLYWCH1,0.0
HBA1,0.0
BRDTP1,0.0
HBQ1,0.0
FLYWCH2,0.0
SETD6,0.0
LRRC74A,0.0
HBA2,0.0
LMO7DN,0.0
RNU6-1155P,0.0
HBZ,0.0
RP11-403P17.5,0.0
PECAM1,0.0
TSPY1,0.0
C11orf98,0.0
LMNTD1,0.0
TSPY10,0.0
RBMY3AP,0.0
PDPK2P,0.0
PYCARD,0.0
C11orf97,0.0
LMO7-AS1,0.0
CDH5,0.0
HBM,0.0
ARSEP1,0.0
USP9Y,0.0
C11orf39,0.0
PDCD6IPP2,0.0
LINC00922,0.0
TRIM72,0.0
AC012322.1,0.0
DECR2,0.0
BAALC-AS1,0.0
CES3,0.0
ECI1,0.0
SIAH1,0.0
MIR7162,0.0
RP11-652G5.1,0.0
UBE2I,0.0
LONP2,0.0
TSR3,0.0
UNKL,0.0
MIR6859-4,0.0
MIR6859-3,0.0
MIR6859-1,0.0
ADGRL1,0.0
MIR6080,0.0
MIR6817,0.0
MIR6770-3,0.0
PGP,0.0
IFT140,0.0
AF254983.1,0.0
MIR6723,0.0
ITFG1,0.0
AGAP10P,0.0
MIR670HG,0.0
MIR8074,0.0
CBLN1,0.0
AC058791.1,0.0
C16orf78,0.0
RPUSD1,0.0
ADGRF1,0.0
MIR5787,0.0
GNG13,0.0
ADGRF2,0.0
PRR25,0.0
AP000349.2,0.0
SOX8,0.0
BRD7,0.0
SSTR5-AS1,0.0
ANKRD34C-AS1,0.0
ADGRF5,0.0
SSTR5,0.0
HEATR3,0.0
CNEP1R1,0.0
C1QTNF8,0.0
RNPS1,0.0
ADGRG1,0.0
TPSG1,0.0
TPSB2,0.0
TPSAB1,0.0
AL589931.1,0.0
NETO2,0.0
BRICD5,0.0
DNAJA2,0.0
AL078621.1,0.0
MIR646HG,0.0
MIR6511A1,0.0
NOXO1,0.0
MIR6511A2,0.0
NTHL1,0.0
GFER,0.0
AL365181.2,0.0
RP11-80F22.10,0.0
SLC9A3R2,0.0
AL132709.6,0.0
NPW,0.0
AL354873.1,0.0
AL135842.1,0.0
RNA5-8SP2,0.0
RP11-598D12.4,0.0
SYNGR3,0.0
ARHGAP23P1,0.0
RP11-812E19.9,0.0
AL137792.1,0.0
IGHV3OR16-8,0.0
RPS2,0.0
ANKRD26P1,0.0
MIR6511A3,0.0
ORC6,0.0
RP11-19N8.2,0.0
AJ271736.1,0.0
MLST8,0.0
MIR663AHG,0.0
NME3,0.0
C16orf87,0.0
MRPS34,0.0
AL008723.1,0.0
AL022345.10,0.0
AL022578.1,0.0
RNU6-845P,0.0
SPSB3,0.0
NUBP2,0.0
AL513523.2,0.0
AL023806.1,0.0
HAGH,0.0
FAHD1,0.0
MIR612,0.0
HS3ST6,0.0
MSRB1,0.0
AP006285.2,0.0
ADGRE4P,0.0
MIR8078,0.0
RP11-170L3.7,0.0
AC091849.1,0.0
MIR29C,0.0
OGFOD1,0.0
MTERF3,0.0
NHLRC4,0.0
AC092375.1,0.0
MIR3171,0.0
AC093642.1,0.0
NUDT21,0.0
ATG101,0.0
AC104073.2,0.0
AC002519.6,0.0
AC104389.1,0.0
AC104389.2,0.0
AC106788.1,0.0
AC107977.2,0.0
AC117415.1,0.0
TBC1D24,0.0
AC124312.1,0.0
RAB40C,0.0
AC126323.2,0.0
MTERF4,0.0
ATP11AUN,0.0
AC091178.2,0.0
MYDGF,0.0
MT1E,0.0
AC073130.2,0.0
MIR205,0.0
MIR20A,0.0
ATP6V0C,0.0
NAPRT,0.0
AC083864.4,0.0
AC002519.8,0.0
MIR29A,0.0
MT1L,0.0
AZIN2,0.0
AC087651.1,0.0
MT2A,0.0
MT3,0.0
MTURN,0.0
AC090954.2,0.0
MT4,0.0
BBS2,0.0
RP11-20I23.1,0.0
RAB11FIP3,0.0
AC126407.1,0.0
NTN3,0.0
MIR9-2,0.0
AC126544.1,0.0
IRX5,0.0
AC245100.1,0.0
ACSM6,0.0
STUB1,0.0
HERC2P4,0.0
ARMT1,0.0
MIRLET7BHG,0.0
ADD3-AS1,0.0
RP11-17M15.1,0.0
ARMCX7P,0.0
AKTIP,0.0
RBL2,0.0
METRN,0.0
FAM173A,0.0
RP11-44F14.1,0.0
ADGRA1-AS1,0.0
APELA,0.0
ADGRD1,0.0
HNRNPA1P48,0.0
MIR5195,0.0
MIR92A1,0.0
AC245033.1,0.0
RHOT2,0.0
ARPIN,0.0
AC233702.1,0.0
CES1,0.0
CES1P1,0.0
AC129492.1,0.0
AC133555.1,0.0
AC140725.4,0.0
RP11-1166P10.1,0.0
AC215219.2,0.0
RP11-1166P10.6,0.0
MTERF2,0.0
AC239395.1,0.0
CCNF,0.0
MIR325HG,0.0
C16orf13,0.0
AC241585.2,0.0
AC243562.1,0.0
AC244205.1,0.0
MMP2,0.0
MIR376B,0.0
FAM195A,0.0
AC245028.1,0.0
CES2,0.0
DDX11L10,0.0
LINC01278,0.0
IL34,0.0
FAM103A1,0.0
MAGEA8,0.0
LINC01347,0.0
CH17-189H20.1,0.0
BTBD1,0.0
TM6SF1,0.0
SNX29P2,0.0
LINC00894,0.0
RP11-24M17.6,0.0
NPIPB11,0.0
SH3GL3,0.0
SLX1B,0.0
RP11-231C14.4,0.0
MIR2114,0.0
MAMLD1,0.0
AARS,0.0
MIR3680-2,0.0
RP11-249C24.12,0.0
LINC01356,0.0
SLC7A5P1,0.0
LINC01361,0.0
CTB-134H23.3,0.0
MTSS1L,0.0
RP11-146B14.1,0.0
RP11-26J3.4,0.0
CSPG4P10,0.0
MIR514A2,0.0
ZNF19,0.0
ZNF23,0.0
RP11-291L22.6,0.0
CH17-431G21.1,0.0
CD19,0.0
MIR514A3,0.0
CALB2,0.0
CMTR2,0.0
LINC01342,0.0
LINC01346,0.0
FMR1NB,0.0
MAGEA9B,0.0
SPNS1,0.0
CH17-335B8.4,0.0
RP11-285G1.15,0.0
RP11-274B21.14,0.0
VAC14,0.0
RP11-274B21.12,0.0
TMEM185AP1,0.0
RP11-342A23.1,0.0
AC136698.1,0.0
QPRT,0.0
GOLGA6L4,0.0
NQO1,0.0
NFAT5,0.0
AF013593.1,0.0
VMA21,0.0
CYB5B,0.0
RP11-163I18.2,0.0
FATE1,0.0
LINC01410,0.0
RP11-160E2.6,0.0
CH17-13I23.1,0.0
PDE8A,0.0
AC044860.1,0.0
GOLGA6L3,0.0
LINC01420,0.0
RP11-147L13.13,0.0
PAGR1,0.0
TMED6,0.0
NIP7,0.0
RP11-343C2.12,0.0
LINC01430,0.0
LINC00052,0.0
NOB1,0.0
RP11-204E4.4,0.0
SEC11A,0.0
HMGB3,0.0
EXOSC6,0.0
FKSG63,0.0
DNM1P51,0.0
CD99L2,0.0
RP11-182J1.12,0.0
ZG16,0.0
LINC01366,0.0
RP11-248B24.1,0.0
LINC00933,0.0
LINC01378,0.0
RP11-240B13.2,0.0
PDPR,0.0
LINC01402,0.0
RP11-182J1.1,0.0
MIR1972-2,0.0
LINC01405,0.0
RP11-244M2.1,0.0
RP11-419C5.2,0.0
PDXDC2P,0.0
MIR4330,0.0
RP11-152F13.8,0.0
RP11-299H22.3,0.0
MIR514A1,0.0
RP11-320G10.1,0.0
RP11-160C18.2,0.0
LINC01310,0.0
CPTP,0.0
RP11-35N6.1,0.0
RP11-350A1.1,0.0
COA7,0.0
MORF4L1,0.0
RP11-346J10.3,0.0
NMRAL1,0.0
MIR892A,0.0
MIR892B,0.0
GSG1L,0.0
CNTNAP3P2,0.0
SBK1,0.0
RP11-32B5.8,0.0
NPIPB6,0.0
EIF3CL,0.0
MIR184,0.0
RP11-325O24.6,0.0
NPIPB7,0.0
TXNL4B,0.0
PMFBP1,0.0
AC004158.3,0.0
CHRNB4,0.0
LINC01297,0.0
NPIPB15,0.0
SPANXN4,0.0
RP11-439M15.1,0.0
RP11-420N3.3,0.0
RP11-395L14.18,0.0
RP11-394O4.5,0.0
AC009120.6,0.0
RP11-38C17.1,0.0
LINC01291,0.0
HYKK,0.0
RP11-363N22.3,0.0
PSMD7,0.0
LINC01301,0.0
AC009120.4,0.0
RPSAP56,0.0
RP11-386G11.11,0.0
RP11-36D19.9,0.0
SPANXN1,0.0
HCCAT5,0.0
RP11-346C20.3,0.0
TMED3,0.0
MTHFS,0.0
GOLGA6L9,0.0
RP11-306O13.1,0.0
C15orf26,0.0
CDC37P1,0.0
CORO7-PAM16,0.0
NPIPB9,0.0
RP11-2H3.7,0.0
MIR508,0.0
STARD5,0.0
TMC3,0.0
CHMP1B2P,0.0
MIR514B,0.0
AL354820.1,0.0
CH17-472G23.4,0.0
MIR509-2,0.0
MIR509-3,0.0
GLIS2,0.0
TFAP4,0.0
GOLGA6L10,0.0
MIR509-1,0.0
UBE2Q2P2,0.0
CH17-472G23.2,0.0
MIR510,0.0
MIR506,0.0
MESDC2,0.0
MIR513A2,0.0
FAH,0.0
PKD1L3,0.0
VASN,0.0
CLCN3P1,0.0
ST20,0.0
BCL2A1,0.0
IST1,0.0
MIR891B,0.0
ZFAND6,0.0
CITF22-62D4.1,0.0
LINC01312,0.0
ABHD17C,0.0
LINC01330,0.0
NUPR1,0.0
CCDC101,0.0
MIR891A,0.0
CIPC,0.0
MIR513C,0.0
CIART,0.0
MIR513B,0.0
MIR513A1,0.0
GABRA3,0.0
PDF,0.0
FAM138E,0.0
RP11-386M24.4,0.0
RAB6C-AS1,0.0
RAB29,0.0
LINC01559,0.0
CEP295NL,0.0
PXYLP1,0.0
ENKD1,0.0
AC055873.1,0.0
PARD6A,0.0
PTPN20,0.0
HMGN1P37,0.0
LINC00923,0.0
ARRDC4,0.0
SMIM9,0.0
FAM169B,0.0
FBRS,0.0
AGRP,0.0
ATP6V0D1,0.0
H2AFB1,0.0
ZDHHC1,0.0
TPPP3,0.0
MMP25,0.0
C16orf86,0.0
FAM174B,0.0
LINC01460,0.0
C15orf32,0.0
FAM50A,0.0
LINC01551,0.0
RCCD1,0.0
RIC1,0.0
THAP11,0.0
LAGE3,0.0
ZNF688,0.0
LINC01554,0.0
RFPL3-AS1_2,0.0
UBL4A,0.0
SLC10A3,0.0
CFAP221,0.0
REXO1L1P,0.0
IL32,0.0
RP11-152L20.3,0.0
RP11-24J19.1,0.0
CFAP126,0.0
ST8SIA2,0.0
IKBKG,0.0
IKBKGP1,0.0
RBSN,0.0
CENPU,0.0
