gene_name,TCGA-STAD(Asian)(89)
PECAM1,0.011235955
C12orf60,0.011235955
WBP11,0.011235955
PRR22,0.011235955
PLBD1,0.011235955
DUS3L,0.011235955
GSG1,0.011235955
GPRC5A,0.011235955
RPL13AP20,0.011235955
FUT5,0.011235955
MANSC1,0.011235955
YBX3,0.011235955
LRP6,0.011235955
PRB2,0.011235955
CCDC24,0.011235955
ACSBG2,0.011235955
ALKBH7,0.011235955
PSPN,0.011235955
TAS2R13,0.011235955
GTF2F1,0.011235955
PRR4,0.011235955
TAS2R9,0.011235955
TAS2R8,0.011235955
EDN2,0.011235955
TUBA1B,0.011235955
ACSM4,0.011235955
ANKRD52,0.011235955
SMARCC2,0.011235955
MYL6,0.011235955
RPL41,0.011235955
RPS15,0.011235955
PTPN20,0.011235955
IKZF4,0.011235955
DNAJC14,0.011235955
RP11-762I7.5,0.011235955
ADAMTSL5,0.011235955
GDF11,0.011235955
CD63,0.011235955
RDH5,0.011235955
OR10P1,0.011235955
OR6C4,0.011235955
OR6C68,0.011235955
OR6C2,0.011235955
COL9A2,0.011235955
OR6C75,0.011235955
KLF16,0.011235955
NEUROD4,0.011235955
SMAP2,0.011235955
LACRT,0.011235955
PPP1R1A,0.011235955
ITGA5,0.011235955
ZNF385A,0.011235955
RNF41,0.011235955
NDUFS7,0.011235955
PRPH,0.011235955
CNPY2,0.011235955
DPY19L2,0.011235955
RAB29,0.011235955
USP15,0.011235955
SLC16A7,0.011235955
LRIG3,0.011235955
PXYLP1,0.011235955
METTL1,0.011235955
TSPAN31,0.011235955
DTX3,0.011235955
PIP4K2C,0.011235955
STK11,0.011235955
ARHGAP9,0.011235955
BMP8B,0.011235955
C19orf26,0.011235955
INHBC,0.011235955
R3HDM2,0.011235955
STAC3,0.011235955
MIDN,0.011235955
OXCT2,0.011235955
C19orf24,0.011235955
HSD17B6,0.011235955
PTGES3,0.011235955
MYCL,0.011235955
RBMS2,0.011235955
GLS2,0.011235955
NFE2,0.011235955
MOB3A,0.011235955
HOXC4,0.011235955
IZUMO4,0.011235955
AC006538.4,0.011235955
KRT7,0.011235955
SLC39A3,0.011235955
NR4A1,0.011235955
RP11-923I11.6,0.011235955
SCN8A,0.011235955
ZNF555,0.011235955
BIN2,0.011235955
ZNF556,0.011235955
DAZAP2,0.011235955
LETMD1,0.011235955
SLC11A2,0.011235955
TLE6,0.011235955
LARP4,0.011235955
GNA15,0.011235955
CERS5,0.011235955
RACGAP1,0.011235955
AQP6,0.011235955
AQP5,0.011235955
CELF5,0.011235955
FAIM2,0.011235955
TMBIM6,0.011235955
CTPS1,0.011235955
DOHH,0.011235955
TROAP,0.011235955
KRT81,0.011235955
KRT83,0.011235955
GNG7,0.011235955
C12orf10,0.011235955
HOXC6,0.011235955
HOXC11,0.011235955
HOXC12,0.011235955
SF3A2,0.011235955
ATF7,0.011235955
AMH,0.011235955
PCBP2,0.011235955
OAZ1,0.011235955
AMHR2,0.011235955
C19orf35,0.011235955
AAAS,0.011235955
MFSD5,0.011235955
KRT75,0.011235955
ZNF740,0.011235955
IGFBP6,0.011235955
SPRYD3,0.011235955
EIF4B,0.011235955
KRT78,0.011235955
RIMS3,0.011235955
LMNB2,0.011235955
KRT2,0.011235955
NFYC,0.011235955
KRT74,0.011235955
KRT5,0.011235955
DPPA3,0.011235955
MCOLN1,0.011235955
LEMD3,0.011235955
ZNF441,0.011235955
RP11-693N9.2,0.011235955
MTERF3,0.011235955
DCUN1D5,0.011235955
MMP13,0.011235955
MMP3,0.011235955
MMP27,0.011235955
MMP20,0.011235955
BIRC3,0.011235955
MTERF2,0.011235955
TMEM133,0.011235955
ZNF433,0.011235955
ZNF844,0.011235955
JRKL,0.011235955
MAML2,0.011235955
MTMR2,0.011235955
ENDOD1,0.011235955
ZNF44,0.011235955
ZNF442,0.011235955
MRE11A,0.011235955
GPR83,0.011235955
ZNF799,0.011235955
ZNF443,0.011235955
MTNR1B,0.011235955
ZNF791,0.011235955
UBTFL1,0.011235955
CASP1,0.011235955
ZNF823,0.011235955
REXO2,0.011235955
ZNF833P,0.011235955
NBPF19,0.011235955
HTR3B,0.011235955
FOXD2,0.011235955
ANKK1,0.011235955
CCDC159,0.011235955
SWSAP1,0.011235955
EPOR,0.011235955
PPP2R1B,0.011235955
BTG4,0.011235955
ELAVL3,0.011235955
ECSIT,0.011235955
SPATA6,0.011235955
FDX1,0.011235955
AGBL4,0.011235955
EXPH5,0.011235955
C11orf65,0.011235955
NPAT,0.011235955
ACAT1,0.011235955
RAB39A,0.011235955
SLC35F2,0.011235955
SLN,0.011235955
ACP5,0.011235955
GUCY1A2,0.011235955
AASDHPPT,0.011235955
CARD18,0.011235955
TRIM53AP,0.011235955
WDR83,0.011235955
TRIM53BP,0.011235955
NOX4,0.011235955
WNT11,0.011235955
DGAT2,0.011235955
MAP6,0.011235955
KLHL35,0.011235955
RPS3,0.011235955
ARRB1,0.011235955
SLCO2B1,0.011235955
NEU3,0.011235955
CHRDL2,0.011235955
KCNE3,0.011235955
PPME1,0.011235955
MRPL48,0.011235955
RAB6A,0.011235955
FAM168A,0.011235955
ATG16L2,0.011235955
DCAF15,0.011235955
CPT2,0.011235955
FOLR2,0.011235955
FOLR1,0.011235955
ANAPC15,0.011235955
RFX1,0.011235955
IL18BP,0.011235955
IL27RA,0.011235955
KRTAP5-11,0.011235955
KRTAP5-10,0.011235955
PRKRIR,0.011235955
LRRC32,0.011235955
FAM159A,0.011235955
JUNB,0.011235955
RAB3B,0.011235955
FBXW9,0.011235955
TMEM135,0.011235955
FZD4,0.011235955
PRSS23,0.011235955
ME3,0.011235955
ASNA1,0.011235955
CCDC83,0.011235955
MIR92A1,0.011235955
CCDC89,0.011235955
TMEM126A,0.011235955
RNASEH2A,0.011235955
TRMT1,0.011235955
PRCP,0.011235955
RTBDN,0.011235955
GCDH,0.011235955
SYCE2,0.011235955
FARSA,0.011235955
ORC1,0.011235955
CALR,0.011235955
PRPF38A,0.011235955
PAK1,0.011235955
B3GNT6,0.011235955
ACER3,0.011235955
CARM1,0.011235955
NXPE1,0.011235955
CLSTN3,0.011235955
TULP3,0.011235955
CERS4,0.011235955
LRTM2,0.011235955
CACNA2D4,0.011235955
OTULIN,0.011235955
NINJ2,0.011235955
B3GAT1,0.011235955
KANK3,0.011235955
GLB1L3,0.011235955
ACAD8,0.011235955
RAB11B,0.011235955
PRDX1,0.011235955
NASP,0.011235955
CCDC17,0.011235955
OR2Z1,0.011235955
IPP,0.011235955
TP53AIP1,0.011235955
C11orf45,0.011235955
FLI1,0.011235955
OR1M1,0.011235955
KIRREL3,0.011235955
DCPS,0.011235955
RPUSD4,0.011235955
DDX25,0.011235955
PUS3,0.011235955
HYLS1,0.011235955
ELAVL1,0.011235955
ZSWIM5,0.011235955
APOA5,0.011235955
RP5-1063M23.2,0.011235955
TMEM53,0.011235955
PDCD6IPP2,0.011235955
KIF2C,0.011235955
EMG1,0.011235955
PTPN6,0.011235955
C12orf57,0.011235955
CDCA3,0.011235955
GNB3,0.011235955
PLK3,0.011235955
LAG3,0.011235955
PIANP,0.011235955
ZNF384,0.011235955
LPAR5,0.011235955
IFFO1,0.011235955
GAPDH,0.011235955
MRPL51,0.011235955
VAMP1,0.011235955
CD27,0.011235955
FCER2,0.011235955
LTBR,0.011235955
TNFRSF1A,0.011235955
RAD51AP1,0.011235955
C12orf4,0.011235955
FGF23,0.011235955
UROD,0.011235955
OR7G1,0.011235955
ACRV1,0.011235955
CHEK1,0.011235955
EI24,0.011235955
DNMT1,0.011235955
CCDC153,0.011235955
S1PR2,0.011235955
NLRX1,0.011235955
HINFP,0.011235955
DPAGT1,0.011235955
MRPL4,0.011235955
HMBS,0.011235955
MKNK1,0.011235955
ICAM1,0.011235955
TRAPPC4,0.011235955
TREH,0.011235955
ARCN1,0.011235955
TMEM25,0.011235955
ATP5L,0.011235955
CDC37,0.011235955
S1PR5,0.011235955
SCN4B,0.011235955
TMPRSS4,0.011235955
IL10RA,0.011235955
FXYD6,0.011235955
CYP4X1,0.011235955
BACE1,0.011235955
CYP4Z1,0.011235955
APOA1,0.011235955
EIF3G,0.011235955
NOL4L,0.011235955
THY1,0.011235955
RAD54L,0.011235955
FEZ1,0.011235955
SLC37A2,0.011235955
VSIG2,0.011235955
LURAP1,0.011235955
SIAE,0.011235955
OR8A1,0.011235955
OR8G5,0.011235955
ZNF121,0.011235955
OR8G2P,0.011235955
OR10G7,0.011235955
ZNF846,0.011235955
OR6T1,0.011235955
C19orf66,0.011235955
TMEM225,0.011235955
OR6X1,0.011235955
ZNF202,0.011235955
CLMP,0.011235955
BSX,0.011235955
CRTAM,0.011235955
OLFM2,0.011235955
RDH8,0.011235955
SC5D,0.011235955
FAAH,0.011235955
POU2F3,0.011235955
C12orf66,0.011235955
HMGA2,0.011235955
ATL1,0.011235955
CETN1,0.011235955
OR4K2,0.011235955
OR4Q3,0.011235955
POTEM,0.011235955
NDC80,0.011235955
OR11H12,0.011235955
EMILIN2,0.011235955
CD164L2,0.011235955
ATP4B,0.011235955
ADPRHL1,0.011235955
MYOM1,0.011235955
LAMP1,0.011235955
SOX1,0.011235955
TEX29,0.011235955
ANKRD10,0.011235955
ING1,0.011235955
CARS2,0.011235955
CARKD,0.011235955
WASF2,0.011235955
IRS2,0.011235955
ARGLU1,0.011235955
L3MBTL4,0.011235955
DAOA,0.011235955
SLC10A2,0.011235955
ARHGAP28,0.011235955
KDELC1,0.011235955
CLUL1,0.011235955
OR11G2,0.011235955
TRAV9-1,0.011235955
OR11H6,0.011235955
TRAV7,0.011235955
TRAV6,0.011235955
TRAV4,0.011235955
TRAV3,0.011235955
OR10G2,0.011235955
TRAV1-1,0.011235955
OR10G3,0.011235955
METTL3,0.011235955
NR0B2,0.011235955
RAB2B,0.011235955
RP11-49K24.9,0.011235955
UTS2R,0.011235955
RNASE7,0.011235955
HEXDC,0.011235955
FOXK2,0.011235955
RAB40B,0.011235955
RNASE1,0.011235955
FN3KRP,0.011235955
EDDM3B,0.011235955
EDDM3A,0.011235955
RNASE4,0.011235955
RNASE9,0.011235955
RNASE10,0.011235955
OSGEP,0.011235955
USP14,0.011235955
STX12,0.011235955
PPP1R8,0.011235955
RPA2,0.011235955
ZIC5,0.011235955
VPS36,0.011235955
MECR,0.011235955
UTP14C,0.011235955
ALG11,0.011235955
INTS6,0.011235955
RNU6-721P,0.011235955
MIR16-1,0.011235955
SPRYD7,0.011235955
ARL11,0.011235955
LAPTM5,0.011235955
PHF11,0.011235955
MLNR,0.011235955
FNDC3A,0.011235955
CYSLTR2,0.011235955
RCBTB2,0.011235955
SDC3,0.011235955
ITM2B,0.011235955
MIB1,0.011235955
HTR2A,0.011235955
GATA6,0.011235955
CABLES1,0.011235955
SPERT,0.011235955
GPALPP1,0.011235955
NUFIP1,0.011235955
SERP2,0.011235955
TPTE2P3,0.011235955
SUGT1,0.011235955
OPRD1,0.011235955
SLAIN1,0.011235955
CLYBL,0.011235955
SMPDL3B,0.011235955
STK24,0.011235955
TXNDC2,0.011235955
SOX21,0.011235955
TGDS,0.011235955
PTAFR,0.011235955
DNAJC8,0.011235955
PIEZO2,0.011235955
NDFIP2,0.011235955
RBM26,0.011235955
SCEL,0.011235955
GMEB1,0.011235955
FBXL3,0.011235955
IMPA2,0.011235955
AFG3L2,0.011235955
COMMD6,0.011235955
PHACTR4,0.011235955
SPIRE1,0.011235955
MZT1,0.011235955
CEP76,0.011235955
PTPN2,0.011235955
TAF12,0.011235955
RAB42,0.011235955
TRAV8-1,0.011235955
TRAV12-1,0.011235955
DNAJC15,0.011235955
PPP2R3C,0.011235955
EAPP,0.011235955
EXTL1,0.011235955
NUBPL,0.011235955
ZACN,0.011235955
SLC30A2,0.011235955
STRN3,0.011235955
COCH,0.011235955
SCFD1,0.011235955
FAM110D,0.011235955
RNF157,0.011235955
GZMH,0.011235955
CMA1,0.011235955
SPHK1,0.011235955
CNKSR1,0.011235955
LTB4R2,0.011235955
AANAT,0.011235955
RHBDF2,0.011235955
DHRS1,0.011235955
RABGGTA,0.011235955
CYGB,0.011235955
GMPR2,0.011235955
ST6GALNAC2,0.011235955
ST6GALNAC1,0.011235955
REC8,0.011235955
IRF9,0.011235955
SNX6,0.011235955
INSM2,0.011235955
TRAV8-2,0.011235955
ACOX1,0.011235955
RHD,0.011235955
VCPKMT,0.011235955
KLHDC1,0.011235955
POLE2,0.011235955
DNAAF2,0.011235955
MGAT2,0.011235955
LRR1,0.011235955
RHCE,0.011235955
RPL10L,0.011235955
TMEM57,0.011235955
FKBP3,0.011235955
C14orf28,0.011235955
FBXO33,0.011235955
CTAGE5,0.011235955
UNC13D,0.011235955
SEPN1,0.011235955
WBP2,0.011235955
GEMIN2,0.011235955
SEC23A,0.011235955
CLEC14A,0.011235955
TTC6,0.011235955
FBF1,0.011235955
SLC25A21,0.011235955
PAX9,0.011235955
SFTA3,0.011235955
RNF31,0.011235955
EMC9,0.011235955
PSME1,0.011235955
DCAF11,0.011235955
GAA,0.011235955
RP11-545J16.1,0.011235955
SGSH,0.011235955
GPN2,0.011235955
NPTX1,0.011235955
CHMP6,0.011235955
BAIAP2,0.011235955
AATK,0.011235955
SLC38A10,0.011235955
C17orf70,0.011235955
OXLD1,0.011235955
ARL16,0.011235955
SLC25A10,0.011235955
TRAV39,0.011235955
TRAV34,0.011235955
PPP1R27,0.011235955
TRAV30,0.011235955
TRAV27,0.011235955
ARHGDIA,0.011235955
TRAV26-1,0.011235955
SIRT7,0.011235955
TRAV20,0.011235955
TRAV8-6,0.011235955
TRAV12-2,0.011235955
TRAV13-1,0.011235955
PIGV,0.011235955
CBX8,0.011235955
TRAJ22,0.011235955
HOMEZ,0.011235955
PCK2,0.011235955
NRL,0.011235955
SRSF2,0.011235955
DHRS4,0.011235955
CEP85,0.011235955
RP11-87C7.3,0.011235955
UBXN11,0.011235955
CD52,0.011235955
EFS,0.011235955
PABPN1,0.011235955
BCL2L2,0.011235955
CEBPE,0.011235955
LGALS3BP,0.011235955
TMC6,0.011235955
PSMB11,0.011235955
PSMB5,0.011235955
C14orf93,0.011235955
AJUBA,0.011235955
TMC8,0.011235955
REM2,0.011235955
AFMID,0.011235955
ABHD4,0.011235955
DHDDS,0.011235955
CYTH1,0.011235955
CCDC122,0.011235955
EPSTI1,0.011235955
AZU1,0.011235955
USP30,0.011235955
RP11-108O10.8,0.011235955
VPS4B,0.011235955
SELPLG,0.011235955
SERPINB5,0.011235955
SERPINB12,0.011235955
FICD,0.011235955
ASCL4,0.011235955
CSF3R,0.011235955
SERPINB3,0.011235955
ALDH1L2,0.011235955
SERPINB2,0.011235955
CHST11,0.011235955
GLT8D2,0.011235955
TDG,0.011235955
ASCL1,0.011235955
IGF1,0.011235955
PMCH,0.011235955
PARPBP,0.011235955
CDH19,0.011235955
DRAM1,0.011235955
SYCP3,0.011235955
ACTR6,0.011235955
RP11-175P13.3,0.011235955
APAF1,0.011235955
SLC25A3,0.011235955
KDSR,0.011235955
ALKBH2,0.011235955
PLBD2,0.011235955
UNG,0.011235955
IQCD,0.011235955
RAX,0.011235955
RASAL1,0.011235955
DTX1,0.011235955
LMAN1,0.011235955
TRAFD1,0.011235955
ERP29,0.011235955
TMEM116,0.011235955
MAPKAPK5,0.011235955
ALDH2,0.011235955
BRAP,0.011235955
TRAPPC3,0.011235955
CCDC63,0.011235955
PPP1CC,0.011235955
PPTC7,0.011235955
RAD9B,0.011235955
PIGN,0.011235955
ARPC3,0.011235955
IFT81,0.011235955
C12orf76,0.011235955
GIT2,0.011235955
TNFRSF11A,0.011235955
RP11-119F19.5,0.011235955
BCL2,0.011235955
STK40,0.011235955
TIMM21,0.011235955
CYB5A,0.011235955
RSPO1,0.011235955
RP1-163M9.7,0.011235955
NAP1L1,0.011235955
PHLDA1,0.011235955
KRR1,0.011235955
SHC2,0.011235955
ODF3L2,0.011235955
REC114,0.011235955
GJA9,0.011235955
TBC1D15,0.011235955
CDC34,0.011235955
BSG,0.011235955
RHBDL2,0.011235955
HCN2,0.011235955
BMP8A,0.011235955
FGF22,0.011235955
RNF126,0.011235955
CCT2,0.011235955
FRS2,0.011235955
PRSS57,0.011235955
MISP,0.011235955
MDM2,0.011235955
NUP107,0.011235955
RAP1B,0.011235955
MDM1,0.011235955
IFNG,0.011235955
RAB6C-AS1,0.011235955
ZDHHC17,0.011235955
RRAGC,0.011235955
SYT1,0.011235955
UBE2N,0.011235955
CDCA8,0.011235955
USP44,0.011235955
METAP2,0.011235955
ZADH2,0.011235955
SMIM21,0.011235955
NR2C1,0.011235955
TMCC3,0.011235955
MANEAL,0.011235955
CRADD,0.011235955
MBP,0.011235955
GALR1,0.011235955
CTDP1,0.011235955
PAWR,0.011235955
POC1B-GALNT4,0.011235955
DUSP6,0.011235955
RITA1,0.011235955
FHL3,0.011235955
C12orf29,0.011235955
NTS,0.011235955
METTL25,0.011235955
CCDC59,0.011235955
PPAP2C,0.011235955
MYF6,0.011235955
THEG,0.011235955
SLC8B1,0.011235955
SDSL,0.011235955
CABYR,0.011235955
KLHL14,0.011235955
POLR1D,0.011235955
MTIF3,0.011235955
RPL21,0.011235955
GPR12,0.011235955
ZNF396,0.011235955
INO80C,0.011235955
C1QTNF9,0.011235955
ANKRD20A19P,0.011235955
C1QTNF9B,0.011235955
C1QTNF9B-AS1,0.011235955
SGCG,0.011235955
GALNT1,0.011235955
DNTTIP2,0.011235955
LATS2,0.011235955
IL17D,0.011235955
IFT88,0.011235955
CRYL1,0.011235955
GJB6,0.011235955
ZMYM5,0.011235955
MPHOSPH8,0.011235955
TPTE2,0.011235955
FNDC5,0.011235955
RNU6-55P,0.011235955
RP11-38M15.11,0.011235955
PGAM5,0.011235955
GSX1,0.011235955
WBP11P1,0.011235955
LINC00173,0.011235955
SLC46A3,0.011235955
SERINC2,0.011235955
FHP1,0.011235955
HRH4,0.011235955
NAA16,0.011235955
MTRF1,0.011235955
TAF4B,0.011235955
HCRTR1,0.011235955
PEF1,0.011235955
LHFP,0.011235955
NHLRC3,0.011235955
DSC3,0.011235955
RP11-32B5.8,0.011235955
TMEM39B,0.011235955
EXOSC8,0.011235955
SMAD9,0.011235955
CCNA1,0.011235955
DSG1,0.011235955
RP11-306O13.1,0.011235955
RP11-2H3.7,0.011235955
LCK,0.011235955
TRAPPC8,0.011235955
KATNAL1,0.011235955
GAREM,0.011235955
UBL3,0.011235955
HDAC1,0.011235955
P2RX2,0.011235955
ZNF362,0.011235955
KATNAL2,0.011235955
A3GALT2,0.011235955
MLXIP,0.011235955
BCL7A,0.011235955
MRO,0.011235955
TMEM120B,0.011235955
ANAPC5,0.011235955
CAMKK2,0.011235955
P2RX7,0.011235955
OASL,0.011235955
C12orf43,0.011235955
SPPL3,0.011235955
ACADS,0.011235955
MBD2,0.011235955
C18orf54,0.011235955
CCDC68,0.011235955
MSI1,0.011235955
TCF4,0.011235955
BOD1L2,0.011235955
RAB35,0.011235955
ONECUT2,0.011235955
HSPB8,0.011235955
FECH,0.011235955
PSMB2,0.011235955
VSIG10,0.011235955
RFC5,0.011235955
MALT1,0.011235955
LRRC43,0.011235955
IL31,0.011235955
VPS33A,0.011235955
ZNF664,0.011235955
EP400NL,0.011235955
PHC2,0.011235955
PUS1,0.011235955
RAN,0.011235955
GJB5,0.011235955
HDHD2,0.011235955
GJB4,0.011235955
UBC,0.011235955
ZBTB7C,0.011235955
RP11-160E2.6,0.011235955
CTIF,0.011235955
CCDC92,0.011235955
RP11-147L13.11,0.011235955
LIPG,0.011235955
ACAA2,0.011235955
MYO5B,0.011235955
C12orf65,0.011235955
OGFOD2,0.011235955
ABCB9,0.011235955
VPS37B,0.011235955
HCAR3,0.011235955
HCAR2,0.011235955
HCAR1,0.011235955
ZCCHC8,0.011235955
RNU6-1266P,0.011235955
MIS12,0.011235955
C10orf11,0.011235955
CLPSL2,0.011235955
SRSF3,0.011235955
STK38,0.011235955
GNL3,0.011235955
KCTD20,0.011235955
NEK4,0.011235955
ETV7,0.011235955
C6orf222,0.011235955
PNPLA1,0.011235955
MAPK13,0.011235955
MAPK14,0.011235955
SRPK1,0.011235955
ARMC12,0.011235955
CDKN1A,0.011235955
CFAP97,0.011235955
TEAD3,0.011235955
C21orf59,0.011235955
TMEM110,0.011235955
FANCE,0.011235955
RFT1,0.011235955
DCP1A,0.011235955
SERPINC1,0.011235955
TAF11,0.011235955
SNRPC,0.011235955
OLIG2,0.011235955
SNTG2,0.011235955
UBQLN2,0.011235955
TREML1,0.011235955
KRTAP11-1,0.011235955
NFYA,0.011235955
ABHD14A-ACY1,0.011235955
TSPO2,0.011235955
OARD1,0.011235955
UNC5CL,0.011235955
KRTAP21-2,0.011235955
CH17-13I23.3,0.011235955
KCNK16,0.011235955
KRTAP21-1,0.011235955
KRTAP8-1,0.011235955
POC1A,0.011235955
ALAS1,0.011235955
PPIL1,0.011235955
SPIN2A,0.011235955
GLO1,0.011235955
BTBD9,0.011235955
PRDX6,0.011235955
SPIN2B,0.011235955
ANKRD45,0.011235955
SEMA3G,0.011235955
KLHL20,0.011235955
PIM1,0.011235955
MTCH1,0.011235955
C6orf89,0.011235955
CHDH,0.011235955
PACSIN1,0.011235955
IFNAR2,0.011235955
C6orf10,0.011235955
PSMB8,0.011235955
SETD4,0.011235955
PGBD2,0.011235955
CBR3,0.011235955
DNASE1L3,0.011235955
RIPPLY3,0.011235955
RPP14,0.011235955
KCTD6,0.011235955
HLA-DRA,0.011235955
BTNL2,0.011235955
ACOX2,0.011235955
TEX35,0.011235955
RPS10-NUDT3,0.011235955
DSCR3,0.011235955
AGPAT1,0.011235955
EGFL8,0.011235955
DYRK1A,0.011235955
C3orf67,0.011235955
FKBPL,0.011235955
ATF6B,0.011235955
ZNF672,0.011235955
CFAP57,0.011235955
C3orf14,0.011235955
C4A,0.011235955
MIR802,0.011235955
TAP1,0.011235955
PPP1R2P1,0.011235955
HLA-DMB,0.011235955
IL17RB,0.011235955
IL10RB,0.011235955
ACTR8,0.011235955
LEMD2,0.011235955
IP6K3,0.011235955
SELK,0.011235955
GPR52,0.011235955
AC107977.2,0.011235955
DNAJC28,0.011235955
GART,0.011235955
CCDC66,0.011235955
CFAP70,0.011235955
SH3YL1,0.011235955
DONSON,0.011235955
TNR,0.011235955
MAGEH1,0.011235955
B3GALT4,0.011235955
VPS52,0.011235955
ARF4,0.011235955
KCNE1,0.011235955
HLA-DPB1,0.011235955
HLA-DPA1,0.011235955
SEC16B,0.011235955
SPIN4,0.011235955
TREM2,0.011235955
RUFY1,0.011235955
C3orf62,0.011235955
GSTA3,0.011235955
GSTA5,0.011235955
GSTA1,0.011235955
QARS,0.011235955
MBOAT2,0.011235955
TRAM2,0.011235955
ID2,0.011235955
IL17A,0.011235955
JAM2,0.011235955
ATP5J,0.011235955
DEFB110,0.011235955
EFNB1,0.011235955
DALRD3,0.011235955
DEFB113,0.011235955
CRISP1,0.011235955
PGK2,0.011235955
CRISP2,0.011235955
CMPK2,0.011235955
PTCHD4,0.011235955
OPN5,0.011235955
RWDD2B,0.011235955
SLC25A27,0.011235955
SOX11,0.011235955
CYP39A1,0.011235955
GSTA4,0.011235955
P4HTM,0.011235955
KRTAP20-1,0.011235955
DGAT2L6,0.011235955
CAMP,0.011235955
ZNF589,0.011235955
NME7,0.011235955
BLZF1,0.011235955
SPINK8,0.011235955
FBXW12,0.011235955
CCDC181,0.011235955
AWAT1,0.011235955
TMA7,0.011235955
ATRIP,0.011235955
TREX1,0.011235955
RAB23,0.011235955
GCLC,0.011235955
ZNF451,0.011235955
SLC19A2,0.011235955
TMEM89,0.011235955
COL21A1,0.011235955
C1orf112,0.011235955
CIART,0.011235955
TINAG,0.011235955
MLIP,0.011235955
LRRC1,0.011235955
NCKIPSD,0.011235955
SLC25A20,0.011235955
FMO3,0.011235955
MON1A,0.011235955
GNAT1,0.011235955
IQCF1,0.011235955
CISH,0.011235955
KRTAP13-4,0.011235955
RBM15B,0.011235955
PRPH2,0.011235955
TEX264,0.011235955
AC104389.1,0.011235955
GUCA1B,0.011235955
KRTAP19-5,0.011235955
KRTAP19-7,0.011235955
IQCF3,0.011235955
BYSL,0.011235955
USP49,0.011235955
GNAI2,0.011235955
RRP9,0.011235955
PRICKLE4,0.011235955
PARP3,0.011235955
FRS3,0.011235955
GPR62,0.011235955
MDFI,0.011235955
FOXP4,0.011235955
TREM1,0.011235955
PCBP4,0.011235955
TREML4,0.011235955
TREML3P,0.011235955
PEX6,0.011235955
PPP2R5D,0.011235955
KRTAP13-1,0.011235955
HEMK1,0.011235955
BACH1,0.011235955
HYAL3,0.011235955
SLC35B2,0.011235955
HSP90AB1,0.011235955
SLC29A1,0.011235955
CAPN11,0.011235955
TMEM63B,0.011235955
CLDN17,0.011235955
GTPBP2,0.011235955
MYOC,0.011235955
YIPF3,0.011235955
POLR1C,0.011235955
TJAP1,0.011235955
RASSF1,0.011235955
SLC22A7,0.011235955
HEPH,0.011235955
RNASEH1,0.011235955
DNPH1,0.011235955
ZC3H12B,0.011235955
CACNA2D2,0.011235955
C1orf105,0.011235955
RRP36,0.011235955
KLHDC3,0.011235955
FEZF2,0.011235955
KCNJ15,0.011235955
ZBTB12,0.011235955
CFAP20,0.011235955
OR11H1,0.011235955
NRSN1,0.011235955
HDGFL1,0.011235955
RNASEL,0.011235955
TPTEP1,0.011235955
CDKAL1,0.011235955
KB-7G2.8,0.011235955
MIR548A1,0.011235955
OR2M1P,0.011235955
XKR3,0.011235955
NHLRC1,0.011235955
ALCAM,0.011235955
POTEH,0.011235955
CLCN5,0.011235955
IL17RA,0.011235955
RGS8,0.011235955
KIAA1524,0.011235955
CD83,0.011235955
RNF182,0.011235955
SIRT5,0.011235955
TRAT1,0.011235955
CECR1,0.011235955
ADTRP,0.011235955
GUCA1C,0.011235955
NUDT10,0.011235955
GSPT2,0.011235955
SYNPR,0.011235955
DCBLD2,0.011235955
SUMO3,0.011235955
OR5K3,0.011235955
HIST1H4F,0.011235955
ITGB2,0.011235955
HIST1H2AE,0.011235955
FAM207A,0.011235955
HIST1H2AD,0.011235955
OR5K1,0.011235955
MR1,0.011235955
ST3GAL6,0.011235955
HIST1H1T,0.011235955
CMSS1,0.011235955
GMNN,0.011235955
HIST1H1C,0.011235955
IER5,0.011235955
HIST1H4B,0.011235955
SPATC1L,0.011235955
TEDDM1,0.011235955
NIT2,0.011235955
SCGN,0.011235955
CFAP221,0.011235955
RP3-522P13.3,0.011235955
TOMM70A,0.011235955
S100B,0.011235955
DHX9,0.011235955
BCL2L13,0.011235955
TUBA8,0.011235955
TBX1,0.011235955
C6orf195,0.011235955
GMDS,0.011235955
FOXC1,0.011235955
CLDN5,0.011235955
RGL1,0.011235955
HUS1B,0.011235955
NAA50,0.011235955
B9D2,0.011235955
KIAA1407,0.011235955
OR2V2,0.011235955
DRD3,0.011235955
C22orf29,0.011235955
TFAP2A,0.011235955
COMT,0.011235955
ZNF80,0.011235955
MGAT1,0.011235955
TIGIT,0.011235955
OR2Y1,0.011235955
TANGO2,0.011235955
CNOT6,0.011235955
TRMT2A,0.011235955
OR2T8,0.011235955
C5orf45,0.011235955
LTC4S,0.011235955
SERPINB9,0.011235955
SERPINB6,0.011235955
CD200R1,0.011235955
NQO2,0.011235955
EEF1E1,0.011235955
ZBED2,0.011235955
PLCXD2,0.011235955
TAGLN3,0.011235955
BMP6,0.011235955
NMNAT2,0.011235955
TMPRSS7,0.011235955
RIOK1,0.011235955
SMG7,0.011235955
DGCR2,0.011235955
NRN1,0.011235955
FARS2,0.011235955
LYRM4,0.011235955
DGCR14,0.011235955
SLC9C1,0.011235955
RPP40,0.011235955
GSC2,0.011235955
ECI2,0.011235955
C6orf201,0.011235955
PXDC1,0.011235955
SLC22A23,0.011235955
